x,y
0.750,1.467053
0.755,1.459239
0.760,1.451544
0.765,1.443966
0.770,1.436502
0.775,1.429151
0.780,1.421910
0.785,1.414777
0.790,1.407750
0.795,1.400828
0.800,1.394008
0.805,1.387288
0.810,1.380668
0.815,1.374144
0.820,1.367716
0.825,1.361382
0.830,1.355140
0.835,1.348988
0.840,1.342925
0.845,1.336950
0.850,1.331061
0.855,1.325256
0.860,1.319535
0.865,1.313896
0.870,1.308337
0.875,1.302858
0.880,1.297456
0.885,1.292132
0.890,1.286882
0.895,1.281708
0.900,1.276606
0.905,1.271577
0.910,1.266618
0.915,1.261730
0.920,1.256910
0.925,1.252159
0.930,1.247474
0.935,1.242855
0.940,1.238301
0.945,1.233811
0.950,1.229384
0.955,1.225019
0.960,1.220716
0.965,1.216473
0.970,1.212289
0.975,1.208164
0.980,1.204098
0.985,1.200088
0.990,1.196135
0.995,1.192238
1.000,1.188395
