x,y
-0.550,-0.613105
-0.545,-0.606247
-0.540,-0.599430
-0.535,-0.592653
-0.530,-0.585917
-0.525,-0.579220
-0.520,-0.572562
-0.515,-0.565942
-0.510,-0.559359
-0.505,-0.552813
-0.500,-0.546302
-0.495,-0.539828
-0.490,-0.533388
-0.485,-0.526983
-0.480,-0.520611
-0.475,-0.514272
-0.470,-0.507966
-0.465,-0.501692
-0.460,-0.495449
-0.455,-0.489237
-0.450,-0.483055
-0.445,-0.476903
-0.440,-0.470781
-0.435,-0.464687
-0.430,-0.458621
-0.425,-0.452583
-0.420,-0.446573
-0.415,-0.440589
-0.410,-0.434631
-0.405,-0.428700
-0.400,-0.422793
-0.395,-0.416912
-0.390,-0.411055
-0.385,-0.405222
-0.380,-0.399413
-0.375,-0.393627
-0.370,-0.387863
-0.365,-0.382122
-0.360,-0.376403
-0.355,-0.370705
-0.350,-0.365028
-0.345,-0.359373
-0.340,-0.353737
-0.335,-0.348121
-0.330,-0.342525
-0.325,-0.336948
-0.320,-0.331389
-0.315,-0.325849
-0.310,-0.320328
-0.305,-0.314823
-0.300,-0.309336
-0.295,-0.303866
-0.290,-0.298413
-0.285,-0.292976
-0.280,-0.287554
-0.275,-0.282149
-0.270,-0.276758
-0.265,-0.271383
-0.260,-0.266022
-0.255,-0.260675
-0.250,-0.255342
-0.245,-0.250023
-0.240,-0.244717
-0.235,-0.239424
-0.230,-0.234143
-0.225,-0.228875
-0.220,-0.223619
-0.215,-0.218375
-0.210,-0.213142
-0.205,-0.207921
-0.200,-0.202710
-0.195,-0.197510
-0.190,-0.192320
-0.185,-0.187140
-0.180,-0.181970
-0.175,-0.176809
-0.170,-0.171657
-0.165,-0.166514
-0.160,-0.161379
-0.155,-0.156253
-0.150,-0.151135
-0.145,-0.146025
-0.140,-0.140922
-0.135,-0.135826
-0.130,-0.130737
-0.125,-0.125655
-0.120,-0.120579
-0.115,-0.115510
-0.110,-0.110446
-0.105,-0.105388
-0.100,-0.100335
-0.095,-0.095287
-0.090,-0.090244
-0.085,-0.085205
-0.080,-0.080171
-0.075,-0.075141
-0.070,-0.070115
-0.065,-0.065092
-0.060,-0.060072
-0.055,-0.055056
-0.050,-0.050042
-0.045,-0.045030
-0.040,-0.040021
-0.035,-0.035014
-0.030,-0.030009
-0.025,-0.025005
-0.020,-0.020003
-0.015,-0.015001
-0.010,-0.010000
-0.005,-0.005000
0.000,0.000000
0.005,0.005000
0.010,0.010000
0.015,0.015001
0.020,0.020003
0.025,0.025005
0.030,0.030009
0.035,0.035014
0.040,0.040021
0.045,0.045030
0.050,0.050042
0.055,0.055056
0.060,0.060072
0.065,0.065092
0.070,0.070115
0.075,0.075141
0.080,0.080171
0.085,0.085205
0.090,0.090244
0.095,0.095287
0.100,0.100335
0.105,0.105388
0.110,0.110446
0.115,0.115510
0.120,0.120579
0.125,0.125655
0.130,0.130737
0.135,0.135826
0.140,0.140922
0.145,0.146025
0.150,0.151135
0.155,0.156253
0.160,0.161379
0.165,0.166514
0.170,0.171657
0.175,0.176809
