x,y
-2.415,-0.747442
-2.410,-0.744111
-2.405,-0.740762
-2.400,-0.737394
-2.395,-0.734007
-2.390,-0.730602
-2.385,-0.727179
-2.380,-0.723738
-2.375,-0.720278
-2.370,-0.716801
-2.365,-0.713306
-2.360,-0.709793
-2.355,-0.706262
-2.350,-0.702713
-2.345,-0.699147
-2.340,-0.695563
-2.335,-0.691962
-2.330,-0.688344
-2.325,-0.684708
-2.320,-0.681056
-2.315,-0.677386
-2.310,-0.673700
-2.305,-0.669996
-2.300,-0.666276
-2.295,-0.662539
-2.290,-0.658786
-2.285,-0.655016
-2.280,-0.651230
-2.275,-0.647427
-2.270,-0.643608
-2.265,-0.639774
-2.260,-0.635923
-2.255,-0.632056
-2.250,-0.628174
-2.245,-0.624275
-2.240,-0.620362
-2.235,-0.616432
-2.230,-0.612488
-2.225,-0.608528
-2.220,-0.604552
-2.215,-0.600562
-2.210,-0.596557
-2.205,-0.592536
-2.200,-0.588501
-2.195,-0.584451
-2.190,-0.580387
-2.185,-0.576308
-2.180,-0.572215
-2.175,-0.568107
-2.170,-0.563985
-2.165,-0.559849
-2.160,-0.555699
-2.155,-0.551535
-2.150,-0.547358
-2.145,-0.543166
-2.140,-0.538961
-2.135,-0.534743
-2.130,-0.530511
-2.125,-0.526266
-2.120,-0.522008
-2.115,-0.517737
-2.110,-0.513453
-2.105,-0.509156
-2.100,-0.504846
-2.095,-0.500524
-2.090,-0.496189
-2.085,-0.491842
-2.080,-0.487482
-2.075,-0.483110
-2.070,-0.478727
-2.065,-0.474331
-2.060,-0.469923
-2.055,-0.465504
-2.050,-0.461073
-2.045,-0.456630
-2.040,-0.452176
-2.035,-0.447711
-2.030,-0.443234
-2.025,-0.438747
-2.020,-0.434248
-2.015,-0.429739
-2.010,-0.425219
-2.005,-0.420688
-2.000,-0.416147
-1.995,-0.411595
-1.990,-0.407033
-1.985,-0.402461
-1.980,-0.397879
-1.975,-0.393287
-1.970,-0.388685
-1.965,-0.384073
-1.960,-0.379452
-1.955,-0.374821
-1.950,-0.370181
-1.945,-0.365531
-1.940,-0.360873
-1.935,-0.356205
-1.930,-0.351529
-1.925,-0.346844
-1.920,-0.342150
-1.915,-0.337447
-1.910,-0.332736
-1.905,-0.328017
-1.900,-0.323290
-1.895,-0.318554
-1.890,-0.313811
-1.885,-0.309059
-1.880,-0.304300
-1.875,-0.299533
-1.870,-0.294759
-1.865,-0.289978
-1.860,-0.285189
-1.855,-0.280393
-1.850,-0.275590
-1.845,-0.270780
-1.840,-0.265964
-1.835,-0.261141
-1.830,-0.256311
-1.825,-0.251475
-1.820,-0.246632
-1.815,-0.241784
-1.810,-0.236929
-1.805,-0.232068
-1.800,-0.227202
-1.795,-0.222330
-1.790,-0.217452
-1.785,-0.212569
-1.780,-0.207681
-1.775,-0.202787
-1.770,-0.197889
-1.765,-0.192985
-1.760,-0.188077
-1.755,-0.183164
-1.750,-0.178246
-1.745,-0.173324
-1.740,-0.168397
-1.735,-0.163467
-1.730,-0.158532
-1.725,-0.153593
-1.720,-0.148651
-1.715,-0.143704
-1.710,-0.138755
-1.705,-0.133801
-1.700,-0.128844
-1.695,-0.123885
-1.690,-0.118922
-1.685,-0.113956
-1.680,-0.108987
-1.675,-0.104015
-1.670,-0.099041
-1.665,-0.094064
-1.660,-0.089085
-1.655,-0.084104
-1.650,-0.079121
-1.645,-0.074136
-1.640,-0.069148
-1.635,-0.064160
-1.630,-0.059169
-1.625,-0.054177
-1.620,-0.049184
-1.615,-0.044189
-1.610,-0.039194
-1.605,-0.034197
-1.600,-0.029199
-1.595,-0.024201
-1.590,-0.019202
-1.585,-0.014203
-1.580,-0.009204
-1.575,-0.004204
-1.570,0.000796
-1.565,0.005796
-1.560,0.010796
-1.555,0.015796
-1.550,0.020795
-1.545,0.025793
-1.540,0.030791
-1.535,0.035789
-1.530,0.040785
-1.525,0.045780
-1.520,0.050775
-1.515,0.055767
-1.510,0.060759
-1.505,0.065749
-1.500,0.070737
-1.495,0.075724
-1.490,0.080708
-1.485,0.085691
-1.480,0.090672
-1.475,0.095650
-1.470,0.100626
-1.465,0.105599
-1.460,0.110570
-1.455,0.115538
-1.450,0.120503
-1.445,0.125465
-1.440,0.130424
-1.435,0.135379
-1.430,0.140332
-1.425,0.145280
-1.420,0.150225
-1.415,0.155167
-1.410,0.160104
-1.405,0.165038
-1.400,0.169967
-1.395,0.174892
-1.390,0.179813
-1.385,0.184729
-1.380,0.189641
-1.375,0.194548
-1.370,0.199450
-1.365,0.204347
-1.360,0.209239
-1.355,0.214125
-1.350,0.219007
-1.345,0.223883
-1.340,0.228753
-1.335,0.233617
-1.330,0.238476
-1.325,0.243329
-1.320,0.248175
-1.315,0.253016
-1.310,0.257850
-1.305,0.262678
-1.300,0.267499
-1.295,0.272313
-1.290,0.277121
-1.285,0.281922
-1.280,0.286715
-1.275,0.291502
-1.270,0.296281
-1.265,0.301053
-1.260,0.305817
-1.255,0.310574
-1.250,0.315322
-1.245,0.320063
-1.240,0.324796
-1.235,0.329521
-1.230,0.334238
-1.225,0.338946
-1.220,0.343646
-1.215,0.348337
-1.210,0.353019
-1.205,0.357693
-1.200,0.362358
-1.195,0.367013
-1.190,0.371660
-1.185,0.376297
-1.180,0.380925
-1.175,0.385543
-1.170,0.390152
-1.165,0.394751
-1.160,0.399340
-1.155,0.403919
-1.150,0.408487
-1.145,0.413046
-1.140,0.417595
-1.135,0.422132
-1.130,0.426660
-1.125,0.431177
-1.120,0.435682
-1.115,0.440178
-1.110,0.444662
-1.105,0.449134
-1.100,0.453596
-1.095,0.458046
-1.090,0.462485
-1.085,0.466913
-1.080,0.471328
-1.075,0.475732
-1.070,0.480124
-1.065,0.484504
-1.060,0.488872
-1.055,0.493228
-1.050,0.497571
-1.045,0.501902
-1.040,0.506220
-1.035,0.510526
-1.030,0.514819
-1.025,0.519099
-1.020,0.523366
-1.015,0.527620
-1.010,0.531861
-1.005,0.536088
-1.000,0.540302
-0.995,0.544503
-0.990,0.548690
-0.985,0.552863
-0.980,0.557023
-0.975,0.561168
-0.970,0.565300
-0.965,0.569417
-0.960,0.573520
-0.955,0.577609
-0.950,0.581683
-0.945,0.585743
-0.940,0.589788
-0.935,0.593818
-0.930,0.597834
-0.925,0.601835
-0.920,0.605820
-0.915,0.609791
-0.910,0.613746
-0.905,0.617686
-0.900,0.621610
-0.895,0.625519
-0.890,0.629412
-0.885,0.633290
-0.880,0.637151
-0.875,0.640997
-0.870,0.644827
-0.865,0.648640
-0.860,0.652437
-0.855,0.656219
-0.850,0.659983
-0.845,0.663731
-0.840,0.667463
-0.835,0.671178
-0.830,0.674876
-0.825,0.678557
