x,y
0.640,1.343104
0.645,1.329178
0.650,1.315436
0.655,1.301873
0.660,1.288486
0.665,1.275270
0.670,1.262221
0.675,1.249336
0.680,1.236612
0.685,1.224043
0.690,1.211628
0.695,1.199362
0.700,1.187242
0.705,1.175265
0.710,1.163428
0.715,1.151728
0.720,1.140163
0.725,1.128728
0.730,1.117421
0.735,1.106241
0.740,1.095183
0.745,1.084246
0.750,1.073426
0.755,1.062722
0.760,1.052132
0.765,1.041652
0.770,1.031280
0.775,1.021016
0.780,1.010855
0.785,1.000797
0.790,0.990838
0.795,0.980978
0.800,0.971215
0.805,0.961545
0.810,0.951968
0.815,0.942482
0.820,0.933085
0.825,0.923775
0.830,0.914551
0.835,0.905411
0.840,0.896353
0.845,0.887376
0.850,0.878478
0.855,0.869658
0.860,0.860914
0.865,0.852246
0.870,0.843651
0.875,0.835128
0.880,0.826676
0.885,0.818293
0.890,0.809979
0.895,0.801732
0.900,0.793551
0.905,0.785435
0.910,0.777382
0.915,0.769391
0.920,0.761462
0.925,0.753592
0.930,0.745782
0.935,0.738030
0.940,0.730335
0.945,0.722696
0.950,0.715112
0.955,0.707582
0.960,0.700105
0.965,0.692680
0.970,0.685306
0.975,0.677983
0.980,0.670710
0.985,0.663484
0.990,0.656307
0.995,0.649177
1.000,0.642093
