x,y
-0.170,1.014626
-0.165,1.013769
-0.160,1.012938
-0.155,1.012134
-0.150,1.011356
-0.145,1.010605
-0.140,1.009881
-0.135,1.009182
-0.130,1.008510
-0.125,1.007864
-0.120,1.007243
-0.115,1.006649
-0.110,1.006081
-0.105,1.005538
-0.100,1.005021
-0.095,1.004530
-0.090,1.004064
-0.085,1.003623
-0.080,1.003209
-0.075,1.002819
-0.070,1.002455
-0.065,1.002116
-0.060,1.001803
-0.055,1.001514
-0.050,1.001251
-0.045,1.001013
-0.040,1.000801
-0.035,1.000613
-0.030,1.000450
-0.025,1.000313
-0.020,1.000200
-0.015,1.000113
-0.010,1.000050
-0.005,1.000012
0.000,1.000000
0.005,1.000012
0.010,1.000050
0.015,1.000113
0.020,1.000200
0.025,1.000313
0.030,1.000450
0.035,1.000613
0.040,1.000801
0.045,1.001013
0.050,1.001251
0.055,1.001514
0.060,1.001803
0.065,1.002116
0.070,1.002455
0.075,1.002819
0.080,1.003209
0.085,1.003623
0.090,1.004064
0.095,1.004530
0.100,1.005021
0.105,1.005538
0.110,1.006081
0.115,1.006649
0.120,1.007243
0.125,1.007864
0.130,1.008510
0.135,1.009182
0.140,1.009881
0.145,1.010605
0.150,1.011356
0.155,1.012134
0.160,1.012938
0.165,1.013769
0.170,1.014626
0.175,1.015510
0.180,1.016422
0.185,1.017360
0.190,1.018326
0.195,1.019318
0.200,1.020339
0.205,1.021387
0.210,1.022463
0.215,1.023566
0.220,1.024698
0.225,1.025858
0.230,1.027046
0.235,1.028262
0.240,1.029508
0.245,1.030782
0.250,1.032085
0.255,1.033417
0.260,1.034779
0.265,1.036170
0.270,1.037591
0.275,1.039042
0.280,1.040523
0.285,1.042034
0.290,1.043576
0.295,1.045148
0.300,1.046752
0.305,1.048386
0.310,1.050052
0.315,1.051750
0.320,1.053479
0.325,1.055241
0.330,1.057035
0.335,1.058862
0.340,1.060721
0.345,1.062614
0.350,1.064540
0.355,1.066500
0.360,1.068494
0.365,1.070522
0.370,1.072585
0.375,1.074682
0.380,1.076815
0.385,1.078983
0.390,1.081187
0.395,1.083428
0.400,1.085704
0.405,1.088018
0.410,1.090369
0.415,1.092757
0.420,1.095184
0.425,1.097648
0.430,1.100151
0.435,1.102694
0.440,1.105276
0.445,1.107897
0.450,1.110559
0.455,1.113262
0.460,1.116006
0.465,1.118792
0.470,1.121619
0.475,1.124489
0.480,1.127402
0.485,1.130359
0.490,1.133359
0.495,1.136404
0.500,1.139494
0.505,1.142629
0.510,1.145811
0.515,1.149039
0.520,1.152314
0.525,1.155637
0.530,1.159008
0.535,1.162428
0.540,1.165897
0.545,1.169417
0.550,1.172987
0.555,1.176608
0.560,1.180282
0.565,1.184008
0.570,1.187788
0.575,1.191622
0.580,1.195511
0.585,1.199455
0.590,1.203455
0.595,1.207513
0.600,1.211628
0.605,1.215802
0.610,1.220036
0.615,1.224330
0.620,1.228685
0.625,1.233102
0.630,1.237582
0.635,1.242125
0.640,1.246734
0.645,1.251408
0.650,1.256149
0.655,1.260958
0.660,1.265835
0.665,1.270782
0.670,1.275800
0.675,1.280890
0.680,1.286053
0.685,1.291291
0.690,1.296603
0.695,1.301992
0.700,1.307459
0.705,1.313005
0.710,1.318632
0.715,1.324340
0.720,1.330131
0.725,1.336006
0.730,1.341968
0.735,1.348016
0.740,1.354154
